"source","psq_entity_key","id","name","vat_number","kvk_number","country","last_trx_date","activity_detail_status","merchant_activity_status","type_of_activity","contracting_method","legal_form","mcc","vintage_date","contract_status","active_contracts","contract_category_descriptions"
"Way4","Way4:2001637489","2001637489","GRIEKS REST.NICOPOLIS","-1","18037172","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001530633","2001530633","SPORT-INN","-1","32039863","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","5941","2024-01-07","Active","",""
"Way4","Way4:2000708307","2000708307","PRAKTIJK VOOR ACUPUNCTUUR","NL075691075B01","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002589321","2002589321","vof Autoservice Van Alphen","-1","18036357","NL","2026-01-21","Active in last 12 months","Active","CP","F2F","","5511","2024-01-29","Active","",""
"Way4","Way4:2002700346","2002700346","Blok autoschade bv","NL810166136B01","24327215","NL","2026-04-16","Active in last 12 months","Active","CP","F2F","","7531","2024-01-12","Active","",""
"Way4","Way4:2002701193","2002701193","De Wijnwinkel/Swets Wijnimport","NL853334699B01","70501378","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001240473","2001240473","KAAP DOORN BV","-1","30188789","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","5812","2024-01-13","Active","",""
"Way4","Way4:2001571739","2001571739","WV BEHEER BV","NL801806240B01","33237314","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001383185","2001383185","MONTE ROSSO","-1","30066231","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-27","Active","",""
"Way4","Way4:2001432097","2001432097","DORSET MANSION HOUSE","-1","08187371","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5812","2024-01-28","Active","",""
"Way4","Way4:2001492987","2001492987","JAWA SPORT B.V.","-1","24228366","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001522657","2001522657","City Bril","-1","-1","NL","2024-12-04","Inactive >12 months","Inactive","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2000721877","2000721877","DEMM MENSWEAR","-1","34146661","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002610851","2002610851","Nummer 9","-1","61670960","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5621","2023-12-30","Active","",""
"Way4","Way4:2001538367","2001538367","EMCO LEDERWAREN","-1","52277046","NL","","Never transacted","Inactive","CP","F2F","","","2024-01-10","Active","",""
"Way4","Way4:2001171145","2001171145","OOG NEDERLAND BV","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001202695","2001202695","CPCP COMPUTERS","-1","14042453","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001219458","2001219458","LEE'S GARDEN YENG","-1","08087531","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-31","Active","",""
"Way4","Way4:2001573596","2001573596","KAMPHUIS GAS ELEC. BV","-1","05083903","NL","2024-09-15","Inactive >12 months","Inactive","CP","F2F","","5719","2023-12-27","Active","",""
"Way4","Way4:2001385374","2001385374","OREA","-1","14626292","NL","2024-04-23","Inactive >12 months","Inactive","CP","F2F","","7230","2024-01-25","Active","",""
"Way4","Way4:2001431759","2001431759","LANDHUIS DE MAASHOF","NL071963911B01","12023186","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001484976","2001484976","GRAND CAFE DE NOTARUS BV","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001488939","2001488939","GOLFBAAN MIDDEN HOLLAND EXPL.","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002503176","2002503176","The Coloured House","-1","-1","NL","2024-01-27","Inactive >12 months","Inactive","CP","F2F","","5947","2024-01-06","Active","",""
"Way4","Way4:2001158998","2001158998","PIZZERIA LA TERRAZZA","-1","30121197","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2024-01-03","Active","",""
"Way4","Way4:2001292902","2001292902","DE JONG LEDERWAREN","NL812649977B01","28098744","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5948","2023-12-28","Active","",""
"Way4","Way4:2001302282","2001302282","PASCH SERVIEZEN","NL006310576B01","14035623","NL","2024-03-24","Inactive >12 months","Inactive","CP","F2F","","5719","2023-12-26","Active","",""
"Way4","Way4:2001604297","2001604297","De Graaf Detailhandel B.V.","-1","-1","NL","2026-04-22","Active in last 12 months","Active","CP","F2F","","5732","2023-12-27","Active","",""
"Way4","Way4:2001399472","2001399472","HET GRONINGER MUSEUM","NL002890653B01","02037808","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","7991","2023-12-27","Active","",""
"Way4","Way4:2001409648","2001409648","ATELIER DE MISPEL","NL007805901B01","01044000","NL","2024-12-11","Inactive >12 months","Inactive","CP","F2F","","5947","2023-10-10","Active","",""
"Way4","Way4:2001655797","2001655797","Best Western Hotels","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","7011","2023-12-26","Active","",""
"Way4","Way4:2002606714","2002606714","Wineboutique and Spirits BV","-1","60899379","NL","2024-09-16","Inactive >12 months","Inactive","CP","F2F","","5921","2023-12-28","Active","",""
"Way4","Way4:2002700618","2002700618","Wester Koopmans B.V.","NL822252491B01","01031634","NL","2024-09-28","Inactive >12 months","Inactive","CP","F2F","","5411","2023-12-30","Active","",""
"Way4","Way4:2001196725","2001196725","REST. DE ZEVEN GEITJES","-1","18028789","NL","2024-04-06","Inactive >12 months","Inactive","CP","F2F","","5812","2024-03-23","Active","",""
"Way4","Way4:2001247559","2001247559","ELINGA MODE BV.","-1","01047852","NL","2024-06-01","Inactive >12 months","Inactive","CP","F2F","","5611","2023-12-27","Active","",""
"Way4","Way4:2001266391","2001266391","GEMEENTE DELFT","NL001569417B01","27374588","NL","2024-12-10","Inactive >12 months","Inactive","CP","F2F","","4900","2023-12-26","Active","",""
"Way4","Way4:2001398727","2001398727","JANNIE VRIES","-1","37039396","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001416377","2001416377","VAN RINGH OPTIEK BV","NL800625730B01","02329105","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001420595","2001420595","BLOOPER CASUALS","NL083556849B01","33304717","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001639325","2001639325","Traders","NL801149666B01","14630279","NL","2024-09-15","Inactive >12 months","Inactive","CP","F2F","","5971","2023-12-27","Active","",""
"Way4","Way4:2000970761","2000970761","BROEK VD IJZERWAREN BV","-1","08017854","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000984428","2000984428","WIEDER EN KUGANT V.O.F.","-1","09130465","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5945","2023-12-26","Active","",""
"Way4","Way4:2002561931","2002561931","vof Hagen Horeca","-1","52551199","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002616051","2002616051","Van Lente Ossel VOF","NL0068302431B01","KVK 83396667","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5921","2023-12-25","Active","",""
"Way4","Way4:2001158777","2001158777","DE CHINESE MUUR","-1","28032534","NL","2025-01-24","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-02","Active","",""
"Way4","Way4:2001640153","2001640153","Habeha Trading B.V.","-1","37089475","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000211585","2000211585","The pub df","-1","24237442","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001517645","2001517645","UNIVERF-COLORITE","-1","32077158","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5251","2023-12-27","Active","",""
"Way4","Way4:2002554757","2002554757","Airport Telecom bv","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002578354","2002578354","Drogisterij IJburg BV","-1","34378817","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002594961","2002594961","F.G. van den Heuvel bv","NL852270756B01","56699115","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002600538","2002600538","HWF Spoedzorg B.V.","NL815598403B01","37094843","NL","2026-05-05","Active in last 12 months","Active","CP","F2F","","8011","2023-12-30","Active","",""
"Way4","Way4:2001167652","2001167652","VOF HAANSKORF V.DER PUTTEN","-1","17057144","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001218486","2001218486","RADIO TELEVISIE HAMER BV","-1","08069902","NL","2024-02-09","Inactive >12 months","Inactive","CP","F2F","","5732","2024-02-09","Active","",""
"Way4","Way4:2001605714","2001605714","De Graaf Detailhandel B.V.","-1","-1","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5732","2023-12-27","Active","",""
"Way4","Way4:2002582092","2002582092","SkyView de Pier BV","-1","62581864","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","7991","2023-12-25","Active","",""
"Way4","Way4:2002700873","2002700873","DRM Showtechniek BV","NL856636009B01","66625580","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700881","2002700881","Cafetaria Stratumseind","NL263211046B01","52829626","NL","2024-04-01","Inactive >12 months","Inactive","CP","F2F","","5814","2023-12-25","Active","",""
"Way4","Way4:2001148771","2001148771","MEULEN VAN DER","-1","01001389","NL","2024-05-31","Inactive >12 months","Inactive","CP","F2F","","5942","2024-01-25","Active","",""
"Way4","Way4:2001234031","2001234031","KIEFT EN KLOK KLASSIEKE VW'S","-1","-1","NL","2024-10-26","Inactive >12 months","Inactive","CP","F2F","","7538","2024-04-26","Active","",""
"Way4","Way4:2001405464","2001405464","JUWELIER DE SPRONG","NL806165571B01","08074701","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5944","2023-12-30","Active","",""
"Way4","Way4:2001439334","2001439334","MY WAY","-1","12026937","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5621","2024-01-05","Active","",""
"Way4","Way4:2002546703","2002546703","De buren bv h/o Grand cafe samen","NL808445893B01","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002519498","2002519498","Rocks and Clocks","-1","27293627","NL","2026-04-25","Active in last 12 months","Active","CP","F2F","","5944","2024-02-03","Active","",""
"Way4","Way4:2002615632","2002615632","Gall & Gall","NL860650406B01","76508145","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5921","2023-12-24","Active","",""
"Way4","Way4:2001241607","2001241607","ROKIN SOUVENIRS","-1","34093508","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001244762","2001244762","TYRA","NL800515663B01","03108113","NL","2026-05-01","Active in last 12 months","Active","CP","F2F","","5511","2024-01-11","Active","",""
"Way4","Way4:2001288166","2001288166","ABA-I NIJMEGEN","-1","09074552","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5713","2023-12-27","Active","",""
"Way4","Way4:2001582307","2001582307","Rituals","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001481667","2001481667","MONGO COUNTRY & LEISURE WEAR","-1","08056650","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000682979","2000682979","CAFE REST. CANDIA","-1","04030974","NL","2025-04-26","Inactive >12 months","Inactive","CP","F2F","","5812","2024-02-05","Active","",""
"Way4","Way4:2002600759","2002600759","Bowling-Restaurant Menken BV","NL803021793B01","28064634","NL","2025-08-19","Active in last 12 months","Active","CP","F2F","","5812","2024-01-02","Active","",""
"Way4","Way4:2002700570","2002700570","Horseshop International","NL135537526B01","24370988","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001674058","2001674058","SHELL NEDERLAND B.V.","NL002506853B01","14609985","NL","2026-03-27","Active in last 12 months","Active","CP","F2F","","5541","2024-01-04","Active","",""
"Way4","Way4:2002701030","2002701030","V.I.P. Shop Amsterdam B.V.","NL857925672B01","69577455","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002589089","2002589089","LRL EXPLOITATIE","-1","55739148","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001420803","2001420803","BUBBELS BV","-1","20135656","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5995","2023-12-30","Active","",""
"Way4","Way4:2001666527","2001666527","KROONE SIMON JUWELIER","-1","-1","NL","2026-02-07","Active in last 12 months","Active","CP","F2F","","5944","2023-12-29","Active","",""
"Way4","Way4:2000622062","2000622062","LEEUW WIM DE SPORT/WAPENHANDEL","-1","-1","NL","2024-03-04","Inactive >12 months","Inactive","CP","F2F","","5941","2023-12-29","Active","",""
"Way4","Way4:2002580839","2002580839","TDV B.V.","-1","59755865","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700085","2002700085","Sturing Optiek VOF","-1","64158462","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002535035","2002535035","OPTIEK VERHOEVEN","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2001372485","2001372485","JAC A VAN ZANTEN","NL818938341B01","24049610","NL","2026-04-24","Active in last 12 months","Active","CP","F2F","","5499","2024-05-03","Active","",""
"Way4","Way4:2001632258","2001632258","SLYTERY 'T WAPEN VAN URK","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001455976","2001455976","SPORTHUIS LUISING BV","-1","09018067","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5941","2023-12-28","Active","",""
"Way4","Way4:2001667272","2001667272","DE VLIJT LINNEN BV","NL808725907B03","220029019","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5712","2023-12-27","Active","",""
"Way4","Way4:2002526842","2002526842","MJX Retail B.V.","-1","08182063","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5977","2023-12-27","Active","",""
"Way4","Way4:2001267894","2001267894","TRENDWATCHER BY WENDY KAHLE","-1","54051991","NL","2024-03-23","Inactive >12 months","Inactive","CP","F2F","","5944","2023-12-27","Active","",""
"Way4","Way4:2000226434","2000226434","ALLURE CRYSTALS & JEWELS","NL805487918B01","23083997","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001598335","2001598335","Van der Avoird & de Kubber Breda","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5651","2023-12-26","Active","",""
"Way4","Way4:2001650213","2001650213","VERSTEIJLEN VERLICHTING","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001507186","2001507186","INTEREVENT BV.","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001508964","2001508964","LIEWES RODEN","-1","04025204","NL","2024-01-11","Inactive >12 months","Inactive","CP","F2F","","7512","2024-01-11","Active","",""
"Way4","Way4:2001460244","2001460244","FAN FAN LA TULIPE","-1","30112324","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5621","2023-12-29","Active","",""
"Way4","Way4:2002700347","2002700347","Parfumerie Paris Oldenzaal B.V.","-1","06050068","NL","2026-04-14","Active in last 12 months","Active","CP","F2F","","5977","2023-12-27","Active","",""
"Way4","Way4:2002700898","2002700898","La Sirena BV","NL860378305B01","75733471","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-28","Active","",""
"Way4","Way4:2001147058","2001147058","Van Boerum VOF","-1","01046050","NL","2025-12-30","Active in last 12 months","Active","CP","F2F","","5947","2024-02-27","Active","",""
"Way4","Way4:2001247575","2001247575","Cafe de Bank BV","-1","63689073","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001290462","2001290462","STRIPHOUT RADIO BV","-1","34019320","NL","2024-07-17","Inactive >12 months","Inactive","CP","F2F","","5734","2023-12-30","Active","",""
"Way4","Way4:2001404786","2001404786","HOTEL REST. LAKERHOF VOF","-1","13039307","NL","2026-03-17","Active in last 12 months","Active","CP","F2F","","5812","2024-01-01","Active","",""
"Way4","Way4:2001331843","2001331843","SCHOENMODE BORREMANS","-1","20018389","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001530722","2001530722","Klein Mode BV","-1","08720191","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2002541485","2002541485","Manissimo","-1","11066557","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002543755","2002543755","Desto","-1","-1","NL","2024-05-26","Inactive >12 months","Inactive","CP","F2F","","7941","2024-05-26","Active","",""
"Way4","Way4:2001544197","2001544197","LINDA'S Feeling","NL145587939B02","67682642","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001544294","2001544294","ARTIE V.O.F.","-1","-1","NL","2024-12-06","Inactive >12 months","Inactive","CP","F2F","","5651","2024-01-04","Active","",""
"Way4","Way4:2001606605","2001606605","Mitra (Franchise)","NL133900058B01","-1","NL","2025-09-18","Active in last 12 months","Active","CP","F2F","","5921","2023-12-28","Active","",""
"Way4","Way4:2001629842","2001629842","Bark Restaurant","-1","33218189","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000229409","2000229409","Hobbycompleet de Duif","-1","01088664","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5970","2024-01-06","Active","",""
"Way4","Way4:2002599742","2002599742","De Visser Optiek BV","NL818672328B02","22065789","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","8043","2023-12-30","Active","",""
"Way4","Way4:2002700081","2002700081","Optiek Nouveau Hellevoetsluis B.V.","-1","24356035","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001230656","2001230656","ELLE & LUI","-1","08124039","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5661","2023-12-26","Active","",""
"Way4","Way4:2002559902","2002559902","FASHION BRANDS","-1","50926314","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5611","2023-12-28","Active","",""
"Way4","Way4:2001256027","2001256027","JAFO IMPORT & EXPORT V.O.F.","NL803460247B01","01071301","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001571062","2001571062","Mercedes Benz (Daimler/Chrysle","NL004653610B02","27206529","NL","2024-01-16","Inactive >12 months","Inactive","CP","F2F","","5511","2024-01-08","Active","",""
"Way4","Way4:2001490577","2001490577","ISABELO","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001507968","2001507968","CONSTANCE CV","-1","17026975","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","7230","2024-01-13","Active","",""
"Way4","Way4:2000730221","2000730221","CHN COOPERA.HUIARTS.NIJMEGEN","-1","-1","NL","2026-04-09","Active in last 12 months","Active","CP","F2F","","8011","2024-01-16","Active","",""
"Way4","Way4:2002507538","2002507538","V.O.F. Kuipers","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5812","2023-12-26","Active","",""
"Way4","Way4:2001394136","2001394136","COUTURE HEYNEN","NL806381000B01","14007624","NL","2026-01-23","Active in last 12 months","Active","CP","F2F","","5651","2024-01-30","Active","",""
"Way4","Way4:2001411553","2001411553","Manjefiek B.V.","-1","14615441","NL","2025-01-04","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-06","Active","",""
"Way4","Way4:2000957595","2000957595","H.J. BISCHOFF VOF.","NL009797828B01","14003479","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002549915","2002549915","De Harmonie Edam","-1","36019429","NL","2026-01-25","Active in last 12 months","Active","CP","F2F","","7011","2023-12-27","Active","",""
"Way4","Way4:2001547854","2001547854","CA'DEL BIRO","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001202369","2001202369","MARREE OPTIEK","-1","04025981","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001259271","2001259271","VEERBEEK HORECA BV","-1","24364997","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001295367","2001295367","FLOOR TIENERZAAK","-1","37122598","NL","2026-04-07","Active in last 12 months","Active","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2001617496","2001617496","Total","NL813309980B01","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2001413319","2001413319","DE KWAST B.V.","-1","16051585","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5251","2023-12-27","Active","",""
"Way4","Way4:2001417861","2001417861","KAATJE AAN DE REIN","NL809303966B01","27193933","NL","2026-02-14","Active in last 12 months","Active","CP","F2F","","5947","2023-12-30","Active","",""
"Way4","Way4:2001341458","2001341458","LIFE & GARDEN OOSTBURG","-1","21009272","NL","2025-08-28","Active in last 12 months","Active","CP","F2F","","5261","2023-12-27","Active","",""
"Way4","Way4:2000725376","2000725376","VERHUURBEDRIJF JAN V. VLIELAND","-1","01117252","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002557667","2002557667","De Mispelhoef","-1","17055272","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","5812","2023-12-29","Active","",""
"Way4","Way4:2002609756","2002609756","Restaurant VoilÃ","-1","52473511","NL","2025-10-09","Active in last 12 months","Active","CP","F2F","","5812","2024-01-12","Active","",""
"Way4","Way4:2001245483","2001245483","KO CHANG THAI RESTAURANT","-1","33191969","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002558752","2002558752","Mc Donald's Lelystad bv","NL806946027B02","17118513","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5814","2023-12-25","Active","",""
"Way4","Way4:2002589585","2002589585","Van der Avoird & de Kubber Breda","-1","20112915","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5651","2023-12-26","Active","",""
"Way4","Way4:2001415664","2001415664","HET RUBBER HUIS BV","-1","14606321","NL","2024-02-06","Inactive >12 months","Inactive","CP","F2F","","5970","2024-01-04","Active","",""
"Way4","Way4:2001652038","2001652038","Pioneer","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","2024-01-02","Active","",""
"Way4","Way4:2000677118","2000677118","RUBIES DIAMONDS JUWELIERS","-1","02059321","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000868223","2000868223","EXPO HOOFDDORP","NL186908945B01","34257611","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5947","2023-12-27","Active","",""
"Way4","Way4:2002615284","2002615284","Peter Klemann","NL819920381B01","34312111","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700274","2002700274","De Zilvermarkt","NL812982608B01","67059635","NL","2026-04-18","Active in last 12 months","Active","CP","F2F","","5963","2024-01-06","Active","",""
"Way4","Way4:2002700495","2002700495","Hotel de Achterhoek B.V.","NL854767769B01","62323504","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001184891","2001184891","SIRTAKI","-1","12040245","NL","2025-04-10","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-28","Active","",""
"Way4","Way4:2001207255","2001207255","VISWINKEL GEBR. MANGNUS VOF","-1","22049525","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5941","2023-12-27","Active","",""
"Way4","Way4:2001556519","2001556519","INSPECTIE LEEFOMGEVING & TRANSPORT","-1","50839926","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001273401","2001273401","EN VOGUE","-1","14095699","NL","2025-01-29","Inactive >12 months","Inactive","CP","F2F","","5651","2024-01-27","Active","",""
"Way4","Way4:2001285892","2001285892","APOTHEEK PRINS WILLEMSTRAAT BV","NL817661918B01","27297814","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5912","2023-12-27","Active","",""
"Way4","Way4:2001371853","2001371853","SMIT-OUWERKERK DIAMOND","-1","-1","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5944","2024-01-02","Active","",""
"Way4","Way4:2001579071","2001579071","MARIA-RIA","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2001615566","2001615566","Etos Erisman Kinkerstaat B.V.","-1","35014093","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2001433522","2001433522","KOETSIER SCHOENMODE","-1","29007064","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001484186","2001484186","PRISE D'EAU GOLFBAAN BV","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001493428","2001493428","OSCAR'S (TYRILO) B.V.)","-1","33271728","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001341547","2001341547","TUINCENTRUM RODEN VOF","-1","51936798","NL","2025-02-22","Inactive >12 months","Inactive","CP","F2F","","5261","2024-01-05","Active","",""
"Way4","Way4:2001459068","2001459068","LIVERA DE VLIJT MODE BV","-1","22029020","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001169329","2001169329","H & I HUYDING VOF","-1","30105427","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001400233","2001400233","CHIN.REST. DE POSTKOETS","-1","20078675","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001423799","2001423799","HARKEMA LEDERWAREN & REISART.","-1","02078310","NL","2025-08-22","Active in last 12 months","Active","CP","F2F","","5948","2024-01-27","Active","",""
"Way4","Way4:2002589879","2002589879","Taxi van Dijk bv","-1","17136964","NL","2024-09-20","Inactive >12 months","Inactive","CP","F2F","","4121","2024-01-29","Active","",""
"Way4","Way4:2001196288","2001196288","TRIANGEL","-1","18120999","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5812","2024-01-05","Active","",""
"Way4","Way4:2001269897","2001269897","VOF WIJNKOPERIJ VAN BILSEN","-1","18085134","NL","2024-12-24","Inactive >12 months","Inactive","CP","F2F","","5921","2023-12-27","Active","",""
"Way4","Way4:2001417748","2001417748","ULTIMO","-1","08094180","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002571996","2002571996","Universiteit Maastricht","-1","50369181","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","8220","2024-01-02","Active","",""
"Way4","Way4:2002547351","2002547351","Anron Holding bv","-1","24176135","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000230245","2000230245","Vita Nova BV","NL813277000B01","37100205","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002615098","2002615098","Universiteit Utrecht/Faculteit Diergeneeskunde","-1","30275924","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","7991","2023-12-25","Active","",""
"Way4","Way4:2002700665","2002700665","Enversed Entertainment Eindhoven BV","NL856643142B01","66642922","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","7994","2023-12-28","Active","",""
"Way4","Way4:2002701256","2002701256","Savannah Corner B.V.","NL854343908B01","61443344","NL","2024-08-20","Inactive >12 months","Inactive","CP","F2F","","5814","2024-01-02","Active","",""
